step,starting_modules,modules,move_type,energy,mc_outcome
1565,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYO2YOYOYOY2OY2O2YO6YOYO2YOYO2Y2O2YO2YO2YOYO2YOYO2Y2OYOYOY2O5YO2YO2YO2,3,1.25e+18,cR
1566,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YOYO2YOYOYOYOY3O6YOY2O2YOYO2YO2Y3OYO2YO2YOYO2YOYO2YO3YO2YO5YOY2O2Y2O,9,1.25e+18,cR
1567,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2Y2OYOYO2YO2YO5,4,1.25e+18,cR
1568,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOYOY2OYOYO2YOY2O6YOYO3YOY2O2YO2Y3O2YO2YOYOYOYO3YO2YO2YO3Y2OYOYO3YO,9,1.25e+18,cR
1569,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O3YO2YOYO2,6,6.666666666666667e+18,cR
1570,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2O2Y2OY2OYO2YOYO6YO3YO2YO2YO3YO2YOYO2YOYO2YOYO2YO2YOYOYOYO2YOYO2YOY3O,10,1.25e+18,cR
1571,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOYO2Y2O2YO2YO2YO3YOYO2YO2YO2YOYOYO2YOYOYOYO2YO2YOYO2YOYOYOYO2YOYO2YO2YO,10,1.25e+18,cR
1572,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOYOYO2YO2Y2OYO3YO2YOYO2YOYO4YO2YO2YO2YOYOY2OYO,9,1.25e+18,cR
1573,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1574,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO4YOYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO3Y2O2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1575,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOY2OYOYO2YOYOYO6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1576,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2O2YOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO4YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1577,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOYOY2OY2O2YO2YO6YOY2O3Y2O4Y3OYOYOYO2YOYO2YO6YO4YO3Y3OY2O2YO,9,1.25e+18,cR
1578,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
1579,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2Y2O2,6,1e+19,cR
1580,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YOY2OY2OYO3YO5YOYOY3OYOYOY4OY2O3YO2YO2Y2O2YOYO13YO3YOY2OY2O,10,1.25e+18,cR
1581,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1582,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1583,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
1584,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYO2YO2YO2YO5YO2YOYO2YOYO2YO2YOY2OYO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1585,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1586,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1587,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2O2YO2YOYOY2OYOYO,2,1.25e+18,cR
1588,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,OYOYOYOY5OY2O3YOY2O6YOYO2YOYO2YO2Y3OYO2YO2Y2OYO10YO2YO2YOYOYO2YO,9,1.25e+18,cR
1589,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1590,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2YO2Y,7,1e+19,cR
1591,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYO2YO3YO3YOYO2YO7YO2YO2YO2Y2OYOY2OYOYOYOYO2Y2O2Y2O2YOYOY2OYO2YO2,10,1.25e+18,cR
1592,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
1593,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O5YOYO2YO2Y2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1594,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1595,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,OYOY2O2Y4OY3O2YOYOY3O2YO2YO3YO2YOY2O4Y3O3YO8YO3YO4YOYO2YOYO2YO,10,1.25e+18,cR
1596,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1597,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1598,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1599,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOYO6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOY2OY2O2YO,9,1.25e+18,cR
1600,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1601,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1602,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1603,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,6,2e+19,cR
1604,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYOYOYO2YO2YOY2O2YO2Y2OYO2YO6YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1605,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOY2OYO3YOYO4YO2YOY2O2YOY3O2YO2YOYO2YO2YO4YO5YO2YO2YOYOYOY2OY2O2Y2O,9,1.25e+18,cR
1606,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1607,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,9,1.25e+18,cR
1608,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYOY2OYO2YO2YOY2OYO6Y2O2YOYO2YOYO2YO2YO2Y2OYOYO2Y2O2YOYOYO2YO5YO2,3,1.25e+18,cR
1609,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1610,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5,3,1.25e+18,cR
1611,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
1612,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1613,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1614,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1615,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO5YO2Y2OYO2Y3O2YOYO5YO2YOY3OYO2YOYO2YOY2O2YO2YOYO2YO2YO3YO2YO2YOYO2Y2O,10,1.25e+18,cR
1616,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOYOYO2YO2Y2OYO2YO5YO2Y3O2YOYOY2OYOYO2,2,1.25e+18,cR
1617,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O2YO4YOYO2YOYO2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1618,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO4YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2,3,1.25e+18,cR
1619,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1620,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYOYO2YOYO3YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1621,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2Y2OYOYO2YO2YO5,4,1.25e+18,cR
1622,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
1623,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1624,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1625,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1626,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1627,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
1628,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2YO2YOYO2YO5YO2Y2OY2OYOY2OYOYO2,2,1.25e+18,cR
1629,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYOYO2Y2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1630,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO4YOYO2YOYO5YO2YO2YO2YOYOY2O2Y2O,1,1.25e+18,cR
1631,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YO2Y3OYO3YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2Y2OYO2YOYO5YO2Y2O2YO2YOYOY2O2YO,9,1.25e+18,cR
1632,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O7YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YOYO2YO2YOYOY2O2YO,9,1.25e+18,cR
1633,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY3OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2YO2YOYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1634,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O7YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2Y2OY2O2YO,1,1.25e+18,cR
1635,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1636,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1637,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOY2OY2O3YO2YO2YOYO5YO2YO2Y2OYO2YO2YO2YO2YOYOY2O2Y2O2YO2YO2YO2YOY2O2YO2YO,9,1.25e+18,cR
1638,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1639,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
1640,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1641,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1642,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2YOYOY3OYO3YOY3O7Y2O3YO2YO2Y4OYO2YO2Y2OYO3YO5YO4YO2YOYOY3O2YO,9,1.25e+18,cR
1643,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y,4,1.25e+18,cR
1644,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOYOYO2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1645,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1646,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO3YOYOYO2YOY2O3YO3YO6YO2YO2YOYOYOYO2YOYOY2OY2OYOYOYO2YOY2O2YOYO2YOYO2,10,1.25e+18,cR
1647,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2Y2O4YOY3O4YO2YOYO2Y2OY3O2YO2Y4O3YO2YO3YO6YO2Y2O2YO2YO2Y2O2YO,9,1.25e+18,cR
1648,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOY4OYOYO4YOY5O2YO2YO3Y2O3Y4O4Y3O2YO7YO2YO9YOYO3Y2O,10,1.25e+18,cR
1649,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
1650,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO3YOYO2Y2OYO2YOYOY2O3YO2,2,1.25e+18,cR
1651,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O3,7,2e+19,cR
1652,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O4Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOY2OY2O2YO,9,1.25e+18,cR
1653,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOYOYOYO2YOYOYO3YOYOYOYO2YO2YO3YO2,6,2.5e+18,cR
1654,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2Y3OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1655,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
1656,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
1657,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
